username,file_path,folder,file_name,transcript,kind,label,label_text,label_source,updated_at,binary_label,absolute_path,y_true,y_pred,y_prob,error_type,error_margin
user4,50010320251112210757_007_ab129893-cdb7-4f8a-ae54-dcfb8bc868cf/clone6.wav,50010320251112210757_007_ab129893-cdb7-4f8a-ae54-dcfb8bc868cf,clone6.wav,nhưng mà cái này sẽ phải hoàn tức là bạn ấy hoàn tất thông tin hóa đơn chị chị sống chưa rồi ấy ạ,work,2,unusable,user4,2026-05-26T03:05:03.918759+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50010320251112210757_007_ab129893-cdb7-4f8a-ae54-dcfb8bc868cf/clone6.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user5,50010320251112210757_010_249b1ce6-ed2c-465a-979a-85f99677e23c/clone1.wav,50010320251112210757_010_249b1ce6-ed2c-465a-979a-85f99677e23c,clone1.wav,ừ chị cảm ơn em nhé,work,2,unusable,user5,2026-05-25T09:35:16.380019+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50010320251112210757_010_249b1ce6-ed2c-465a-979a-85f99677e23c/clone1.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user4,50007120251108134655_002_c4e21f44-c4ba-4130-ad08-d49ba68b514c/clone6.wav,50007120251108134655_002_c4e21f44-c4ba-4130-ad08-d49ba68b514c,clone6.wav,"anh cho em xin tên của chị với dạ, nguyễn thị thu hà anh ạ chị có mua xe bằng số này không? dạ, có anh ạ",work,2,unusable,user4,2026-05-26T02:07:34.018108+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50007120251108134655_002_c4e21f44-c4ba-4130-ad08-d49ba68b514c/clone6.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user6,50006920251105114114_003_63a61e6c-421f-42d9-9e16-816109483ee2/clone7.wav,50006920251105114114_003_63a61e6c-421f-42d9-9e16-816109483ee2,clone7.wav,trao đổi trao đổi với chị hương chưa?,work,2,unusable,user6,2026-05-26T04:21:53.447572+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50006920251105114114_003_63a61e6c-421f-42d9-9e16-816109483ee2/clone7.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user1,50008620251107070133_015_54d92748-68a0-40af-8ebb-7e0792a1d562/clone8.wav,50008620251107070133_015_54d92748-68a0-40af-8ebb-7e0792a1d562,clone8.wav,"tám nghìn hai trăm hai mươi ba hai nghìn năm trăm hai mươi lăm đúng không? đúng rồi ạ okay, okay, cảm ơn bạn nhá vâng, vâng",work,2,unusable,user1,2026-05-25T09:33:03.564254+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008620251107070133_015_54d92748-68a0-40af-8ebb-7e0792a1d562/clone8.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user1,50008620251107070133_000_99267b32-7620-49f8-96d8-f418ef523a27/clone3.wav,50008620251107070133_000_99267b32-7620-49f8-96d8-f418ef523a27,clone3.wav,"a-lô vâng, anh trai anh tùng nói vinfast anh thấy mình gọi nhỡ tổng đài anh chấm trọn có đề gì không anh?",work,2,unusable,user1,2026-05-26T03:22:38.165448+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008620251107070133_000_99267b32-7620-49f8-96d8-f418ef523a27/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user4,50008620251107070133_008_68a2bf98-5ecc-4097-8ec1-e744c34ef913/clone1.wav,50008620251107070133_008_68a2bf98-5ecc-4097-8ec1-e744c34ef913,clone1.wav,anh a ghi lại cho em số điện thoại hót-lain của bên xưởng dịch vụ ấy,work,2,unusable,user4,2026-05-26T03:34:38.467829+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008620251107070133_008_68a2bf98-5ecc-4097-8ec1-e744c34ef913/clone1.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user1,50008620251107070133_008_68a2bf98-5ecc-4097-8ec1-e744c34ef913/clone8.wav,50008620251107070133_008_68a2bf98-5ecc-4097-8ec1-e744c34ef913,clone8.wav,anh a ghi lại cho em số điện thoại hót-lain của bên xưởng dịch vụ ấy,work,2,unusable,user1,2026-05-25T08:31:04.754249+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008620251107070133_008_68a2bf98-5ecc-4097-8ec1-e744c34ef913/clone8.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user2,50008620251107070133_013_6f487316-e956-4c65-b7d3-85eafc6e2574/clone8.wav,50008620251107070133_013_6f487316-e956-4c65-b7d3-85eafc6e2574,clone8.wav,năm trăm hai mươi lăm,work,2,unusable,user2,2026-05-26T01:59:21.027858+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008620251107070133_013_6f487316-e956-4c65-b7d3-85eafc6e2574/clone8.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user3,50008620251107070133_015_54d92748-68a0-40af-8ebb-7e0792a1d562/clone7.wav,50008620251107070133_015_54d92748-68a0-40af-8ebb-7e0792a1d562,clone7.wav,"tám nghìn hai trăm hai mươi ba hai nghìn năm trăm hai mươi lăm đúng không? đúng rồi ạ okay, okay, cảm ơn bạn nhá vâng, vâng",work,2,unusable,user3,2026-05-25T05:27:28.755111+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008620251107070133_015_54d92748-68a0-40af-8ebb-7e0792a1d562/clone7.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user6,50008420251114110604_000_40f908cb-fe44-4e43-9f51-84edd8276768/clone1.wav,50008420251114110604_000_40f908cb-fe44-4e43-9f51-84edd8276768,clone1.wav,"à a-lô ạ a-lô vâng chào anh, em gọi cho anh từ bên chăm sóc khách hàng của vinfast đây ạ thấy anh có gọi lên tổng đài không biết là cần hỗ trợ gì vấn đề gì anh nhỉ?",work,2,unusable,user6,2026-05-26T04:36:08.407777+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008420251114110604_000_40f908cb-fe44-4e43-9f51-84edd8276768/clone1.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user6,50008420251114110604_000_40f908cb-fe44-4e43-9f51-84edd8276768/clone5.wav,50008420251114110604_000_40f908cb-fe44-4e43-9f51-84edd8276768,clone5.wav,"à a-lô ạ a-lô vâng chào anh, em gọi cho anh từ bên chăm sóc khách hàng của vinfast đây ạ thấy anh có gọi lên tổng đài không biết là cần hỗ trợ gì vấn đề gì anh nhỉ?",work,2,unusable,user6,2026-05-26T04:36:08.407759+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008420251114110604_000_40f908cb-fe44-4e43-9f51-84edd8276768/clone5.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user7,50008120251102143607_004_f59deeeb-7f2c-4249-861d-7ad4b81e63e9/clone1.wav,50008120251102143607_004_f59deeeb-7f2c-4249-861d-7ad4b81e63e9,clone1.wav,em có nhận được i-meo của anh sáng nay hỏi về cái đơn hàng phụ kiện thảm sàn nhựa 3d của vê ép sáu đúng không anh? đúng rồi chị giao lâu rồi chị,work,2,unusable,user7,2026-05-25T07:03:00.042766+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008120251102143607_004_f59deeeb-7f2c-4249-861d-7ad4b81e63e9/clone1.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user7,50007720251102172933_001_029017bd-2605-43e1-b142-93e277892fdd/clone6.wav,50007720251102172933_001_029017bd-2605-43e1-b142-93e277892fdd,clone6.wav,"cái này à cái này nếu mà nếu nếu mà đơn hàng nó nếu mà người ta không xử lý được liệu người ta có trả lại cọc không anh? ờ về chính sách của vinfast sẽ là chính sách chưa hoàn hủy cọc anh ạ thì bên em sẽ có kiểm tra và làm việc thêm với phía bộ phận liên quan vinfast liên quan đến vấn đề đơn hàng của mình anh ạ thì có thông tin xử lý như em có trao đổi thì bên em sẽ báo lại mình sau ạ vâng, vâng, vâng, vâng làm nào cho mai mai báo lại cho mình luôn nhá vì là chậm trễ quá rồi thì bên em sẽ báo lại với mình anh nhá vâng, vâng, vâng, vâng ok, ok cảm ơn anh chào anh ạ",work,2,unusable,user7,2026-05-26T02:22:14.787119+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50007720251102172933_001_029017bd-2605-43e1-b142-93e277892fdd/clone6.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user7,50007720251104102314_000_a7adf7c2-cbad-4872-8381-bcdde616f455/clone8.wav,50007720251104102314_000_a7adf7c2-cbad-4872-8381-bcdde616f455,clone8.wav,"a-lô ờ dạ vâng, em chào anh tước em xin phép liên hệ lại từ phía tổng đài vinfast tên là phong ạ ừ ừ bên em có tiếp nhận thông tin của mình về cái trường hợp đơn hàng xe vê ép ba mình đang chưa có được bàn giao phiếu xuất xưởng để mình tiến hành các thủ tục đăng ký ạ ờ đúng rồi ờ vâng, cái này thì bên em cũng rất xin lỗi về bất tiện mình đang gặp phải thì hiện tại là với đơn hàng của mình thì mình đang làm việc với phía tư vấn bán hàng nào anh nhỉ?",work,2,unusable,user7,2026-05-25T07:13:19.040418+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50007720251104102314_000_a7adf7c2-cbad-4872-8381-bcdde616f455/clone8.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user2,50008820251101080318_004_b9512d1e-dd65-499d-8498-60aadc04275d/clone3.wav,50008820251101080318_004_b9512d1e-dd65-499d-8498-60aadc04275d,clone3.wav,"ừm, dạ, bảo dưỡng xe mình muốn qua xưởng dịch vụ nào hả chị?",work,2,unusable,user2,2026-05-25T09:00:57.594059+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008820251101080318_004_b9512d1e-dd65-499d-8498-60aadc04275d/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user6,50008820251106175727_004_6465f1ec-ee06-49c1-ad01-34524f2fff22/clone3.wav,50008820251106175727_004_6465f1ec-ee06-49c1-ad01-34524f2fff22,clone3.wav,cho em a mình đặt đơn theo số này không ạ?,work,2,unusable,user6,2026-05-26T04:02:54.111494+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008820251106175727_004_6465f1ec-ee06-49c1-ad01-34524f2fff22/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user5,50008120251105141615_008_e8bc0e32-fe39-439c-8100-47e09d9ccff5/clone7.wav,50008120251105141615_008_e8bc0e32-fe39-439c-8100-47e09d9ccff5,clone7.wav,"rồi, anh cảm ơn dạ, vâng thì có gì mình cứ liên hệ với bên phía cơ sở để các bạn hướng dẫn cho mình đến giúp em nhá một nghìn tám trăm sáu nghìn chín trăm sáu mươi bảy một nghìn tám trăm sáu nghìn chín trăm sáu mươi bảy ạ một nghìn tám trăm sáu nghìn chín trăm sáu mươi bảy đúng rồi ạ rồi, chép vào ok, ok dạ, vâng em cảm ơn dạ",work,2,unusable,user5,2026-05-26T03:05:49.693465+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008120251105141615_008_e8bc0e32-fe39-439c-8100-47e09d9ccff5/clone7.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user1,50007720251114173428_001_4809497e-c53c-4814-a175-2320b6b84d6d/clone6.wav,50007720251114173428_001_4809497e-c53c-4814-a175-2320b6b84d6d,clone6.wav,"a a-lô anh anh nói lại đi anh em liên hệ từ phía tổng đài vinfast tên là phong ạ về trường hợp xe vê ép ba của anh lộc mình có xử lý ở phía vinfast an thái về vấn đề lốp lạnh nhỉ? đúng rồi anh vâng, cái này thì bên em cũng rất xin lỗi về vấn tiện mình đang gặp phải thì với thông tin của mình thì bên em cũng đang làm việc thêm với phía bộ phận liên quan của vinfast anh ạ thì hiện tại là với a trường hợp phụ tùng cho xe của mình thì phía đại lý các bạn ấy đang đặt hàng rồi thì bên em cũng đang làm việc thêm với phía phòng phụ tùng để có thể kiểm tra về cái thời gian dự kiến phụ tùng sẽ về phía xưởng dịch vụ anh ạ cái này thì em cũng nhờ mình thông cảm chờ thêm thì bên em sẽ có làm việc và kiểm tra thêm với phía bộ phận liên quan thúc đẩy tiến độ để có thể xử lý xe của mình sớm nhất anh ạ à vâng ạ cái do lý do như là nó lâu á thì mình cũng phải biết là cái thời gian mà lâu là bao nhiêu mà này bên xưởng nó không có biết ngày luôn mà anh cũng không biết ngày nào luôn thời gian chính xác khi nào mà anh nhận xe được vâng kiểu kiểu ví dụ mười ngày ờ chính xác là mười mười ngày sau có xe, hai mươi ngày ờ mình chờ chung có đét-lain á thì mình mới biết được còn này này mình chờ chung mình không biết gì hết luôn vâng thì em sẽ làm việc thêm với phía bộ phận liên quan có thông tin xử lý thì bên em sẽ cập nhật lại tới mình ngay nhá thì trong ba ngày làm việc tới á thì có thông tin thì bên em sẽ xử lý như thế nào thì bên em sẽ cập nhật lại tới mình anh ạ",work,2,unusable,user1,2026-05-25T09:23:03.122386+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50007720251114173428_001_4809497e-c53c-4814-a175-2320b6b84d6d/clone6.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user1,50008120251102143607_003_9291a543-fcb5-4dd9-99e3-758779503bbc/clone1.wav,50008120251102143607_003_9291a543-fcb5-4dd9-99e3-758779503bbc,clone1.wav,em chào anh dũng em là trang liên hệ từ phòng chăm sóc khách hàng vinfast ạ,work,2,unusable,user1,2026-05-25T07:52:17.524235+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008120251102143607_003_9291a543-fcb5-4dd9-99e3-758779503bbc/clone1.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user4,50013820251106191617_000_bea58684-7723-4458-b54a-c96a9ffa4006/clone3.wav,50013820251106191617_000_bea58684-7723-4458-b54a-c96a9ffa4006,clone3.wav,a-lô a-lô vâng chị lý ạ,work,2,unusable,user4,2026-05-25T04:34:32.236890+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50013820251106191617_000_bea58684-7723-4458-b54a-c96a9ffa4006/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user5,50013520251108121044_006_ba7e295d-c16e-41ce-afe7-25075f8a86aa/clone3.wav,50013520251108121044_006_ba7e295d-c16e-41ce-afe7-25075f8a86aa,clone3.wav,nhưng mà anh chưa nhận được hóa đơn,work,2,unusable,user5,2026-05-25T08:40:31.884667+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50013520251108121044_006_ba7e295d-c16e-41ce-afe7-25075f8a86aa/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user7,50008420251107124050_000_3f82aa91-3c04-49ca-9cf9-5d8f1796e8de/clone3.wav,50008420251107124050_000_3f82aa91-3c04-49ca-9cf9-5d8f1796e8de,clone3.wav,a-lô vâng chào anh em gọi cho anh từ bên chăm sóc khách hàng của vinfast đây ạ thì anh có gọi lên tổng đài không biết là cần hỗ trợ gì gần đây gì ạ?,work,2,unusable,user7,2026-05-25T07:57:03.474056+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008420251107124050_000_3f82aa91-3c04-49ca-9cf9-5d8f1796e8de/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user7,50015220251113191318_003_07719784-9784-4bf6-bcfc-6d2c9325439d/clone4.wav,50015220251113191318_003_07719784-9784-4bf6-bcfc-6d2c9325439d,clone4.wav,"ờ, em chưa nhận qua áp à",work,2,unusable,user7,2026-05-26T03:45:54.218103+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50015220251113191318_003_07719784-9784-4bf6-bcfc-6d2c9325439d/clone4.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user5,50015220251113191318_003_07719784-9784-4bf6-bcfc-6d2c9325439d/clone2.wav,50015220251113191318_003_07719784-9784-4bf6-bcfc-6d2c9325439d,clone2.wav,"ờ, em chưa nhận qua áp à",work,2,unusable,user5,2026-05-26T03:46:04.094804+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50015220251113191318_003_07719784-9784-4bf6-bcfc-6d2c9325439d/clone2.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user7,50014420251111105449_010_547538e4-058f-46eb-b7ad-95718fef87ee/clone7.wav,50014420251111105449_010_547538e4-058f-46eb-b7ad-95718fef87ee,clone7.wav,năm mươi hai à anh? năm trăm hai mươi mốt ạ năm trăm hai mươi mốt chín nghìn ba trăm sáu mươi tám,work,2,unusable,user7,2026-05-25T07:21:41.468777+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50014420251111105449_010_547538e4-058f-46eb-b7ad-95718fef87ee/clone7.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user7,50008420251110191400_004_a4e9add4-3eb6-4444-9edc-2cacb5df3b84/clone3.wav,50008420251110191400_004_a4e9add4-3eb6-4444-9edc-2cacb5df3b84,clone3.wav,tránh trường hợp mất công chuyển về vâng anh xác nhận lại với bên chỗ đại lý bốn trăm năm mươi chín phạm văn đồng ấy ở bên chỗ bắc từ liêm đúng không anh?,work,2,unusable,user7,2026-05-25T07:14:10.183642+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008420251110191400_004_a4e9add4-3eb6-4444-9edc-2cacb5df3b84/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user1,50008420251110191400_004_a4e9add4-3eb6-4444-9edc-2cacb5df3b84/clone7.wav,50008420251110191400_004_a4e9add4-3eb6-4444-9edc-2cacb5df3b84,clone7.wav,tránh trường hợp mất công chuyển về vâng anh xác nhận lại với bên chỗ đại lý bốn trăm năm mươi chín phạm văn đồng ấy ở bên chỗ bắc từ liêm đúng không anh?,work,2,unusable,user1,2026-05-26T04:08:59.738557+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008420251110191400_004_a4e9add4-3eb6-4444-9edc-2cacb5df3b84/clone7.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user5,50008420251107142505_006_58b889cb-1daa-4500-9d6f-bef877f08ca6/clone3.wav,50008420251107142505_006_58b889cb-1daa-4500-9d6f-bef877f08ca6,clone3.wav,"để báo với họ kiểm tra và hỗ trợ cho mình còn xe thì còn mình sẽ cần phải chờ ghép xe thông tin ghép xe từ nhà máy nữa anh ạ khi mà có xe thì lúc đó họ mới liên hệ cho mình để bàn giao xe được ờ vậy hả? vậy anh phải làm việc với bọn xêu luôn? vâng anh làm việc với bên chỗ đại lý mà mình mua xe ấy để họ hỗ trợ cho mình ok ok, em cảm ơn nha rồi cảm ơn chào anh phong nhé ừm",work,2,unusable,user5,2026-05-26T03:07:04.656401+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50008420251107142505_006_58b889cb-1daa-4500-9d6f-bef877f08ca6/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user7,50014020251108170740_003_cd4d389d-8654-42b0-89d8-6bf85e676cb2/clone3.wav,50014020251108170740_003_cd4d389d-8654-42b0-89d8-6bf85e676cb2,clone3.wav,xe của mình là xe gì vậy anh bê hai mươi bê hai mươi sáu,work,2,unusable,user7,2026-05-26T02:58:31.079056+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50014020251108170740_003_cd4d389d-8654-42b0-89d8-6bf85e676cb2/clone3.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user2,50013920251109105357_001_e40b5ec6-336a-45a0-9e2c-827d745fb370/clone8.wav,50013920251109105357_001_e40b5ec6-336a-45a0-9e2c-827d745fb370,clone8.wav,"xờ-cu-tơ ấy cái gì đó phải không? dạ vâng, vinfast escooter thì là bên áp của xe máy điện sao hả anh? à ừ à tức là ai ai dùng cái số điện thoại của anh mà mà đăng đăng ký rồi đăng nhập á mà nó cứ gửi o tê pê",work,2,unusable,user2,2026-05-26T03:12:15.484995+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50013920251109105357_001_e40b5ec6-336a-45a0-9e2c-827d745fb370/clone8.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user2,50013920251106144339_001_baf3abc2-86ab-408a-8a19-9de2e276d2aa/clone5.wav,50013920251106144339_001_baf3abc2-86ab-408a-8a19-9de2e276d2aa,clone5.wav,"đơn hàng của người ta rất là nhiều anh hiểu không? còn nếu mà nếu mà đơn hàng của tôi về đấy rồi mà không có xe thì cũng giống nhau vâng, đúng rồi đơn hàng của anh đã về đấy rồi nếu như anh một là anh đợi đại lý hoặc anh chuyển sang màu xe hoặc mẫu xe khác để anh lấy còn nếu không anh muốn nhanh hơn nữa ấy thì anh tự tìm đại lý nào mà họ anh là cán bộ nhân viên hay khách hàng cá nhân ạ? đúng rồi, khách hàng nhân viên cán bộ nhân viên đúng không? cán bộ nhân viên nhá nếu anh muốn nhanh hơn nữa ấy anh tìm cái đại lý nào đấy khác nhá nó có sẵn cái màu xe, mẫu xe anh muốn lấy và họ sẵn sàng ra xe cho cán bộ công nhân viên thì anh gọi lại bên tổng đài cho bọn em bên bọn em sẽ chuyển đơn hàng cho anh về cái đại lý mới đấy không cần phải làm việc với bên khánh huyền nữa",work,2,unusable,user2,2026-05-25T09:04:36.821544+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50013920251106144339_001_baf3abc2-86ab-408a-8a19-9de2e276d2aa/clone5.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user1,50013920251106144339_001_baf3abc2-86ab-408a-8a19-9de2e276d2aa/clone6.wav,50013920251106144339_001_baf3abc2-86ab-408a-8a19-9de2e276d2aa,clone6.wav,"đơn hàng của người ta rất là nhiều anh hiểu không? còn nếu mà nếu mà đơn hàng của tôi về đấy rồi mà không có xe thì cũng giống nhau vâng, đúng rồi đơn hàng của anh đã về đấy rồi nếu như anh một là anh đợi đại lý hoặc anh chuyển sang màu xe hoặc mẫu xe khác để anh lấy còn nếu không anh muốn nhanh hơn nữa ấy thì anh tự tìm đại lý nào mà họ anh là cán bộ nhân viên hay khách hàng cá nhân ạ? đúng rồi, khách hàng nhân viên cán bộ nhân viên đúng không? cán bộ nhân viên nhá nếu anh muốn nhanh hơn nữa ấy anh tìm cái đại lý nào đấy khác nhá nó có sẵn cái màu xe, mẫu xe anh muốn lấy và họ sẵn sàng ra xe cho cán bộ công nhân viên thì anh gọi lại bên tổng đài cho bọn em bên bọn em sẽ chuyển đơn hàng cho anh về cái đại lý mới đấy không cần phải làm việc với bên khánh huyền nữa",work,2,unusable,user1,2026-05-25T05:16:19.924519+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50013920251106144339_001_baf3abc2-86ab-408a-8a19-9de2e276d2aa/clone6.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user1,50013920251101230615_008_51959544-9612-4ca3-8696-1a80b21fffba/clone7.wav,50013920251101230615_008_51959544-9612-4ca3-8696-1a80b21fffba,clone7.wav,rồi rồi mà bây giờ là,work,2,unusable,user1,2026-05-25T08:59:01.098251+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50013920251101230615_008_51959544-9612-4ca3-8696-1a80b21fffba/clone7.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user6,50000420251112203523_000_c01db98c-7e06-4d2d-b741-163d63754841/clone1.wav,50000420251112203523_000_c01db98c-7e06-4d2d-b741-163d63754841,clone1.wav,"a-lô vâng anh chiều ạ, em hoa gọi từ bên phía chăm sóc khách hàng vinfast anh ạ vâng ạ vâng em có nhận được cái yêu cầu hỗ trợ của mình liên quan đến vấn đề là đang muốn mua xe mua trả góp thì trả trả góp ý anh vâng đúng rồi bây giờ là mình đang ở thành phố thái nguyên thôi đúng không ạ? ý là thái nguyên ạ à dạ vâng nếu mà ở thái nguyên thì bây giờ em đang có nhà phân phối minh đạo thái nguyên anh ạ ở chỗ ăn cách mạng tháng tám ý minh đạo em biết ạ chỗ em xuống có mấy cây thôi à dạ vâng thế em xin phép là chuyển thông tin của mình sang cho bên phía cơ sở này để các bạn hỗ trợ tư vấn cho mình được không ạ? thế thì hình như là đang có một cái bạn cường hay bạn gì ở minh đạo hôm trước cũng đang nhắn tin với mình nhưng mà à dạ dạ vâng thế thì vâng bởi vì là cái này em cũng sẽ chuyển thông tin sang cho bên phía nhà phân phối để các bạn hỗ trợ tư vấn cho mình và cho mình lái thử xe nữa anh ạ thì là các bạn bên phía nhà phân phối sẽ hỗ trợ thế còn nếu mà các cái chính sách ưu đãi hay này ki-a thì là các tỉnh đều giống nhau hết à hay là như nào? đúng rồi đúng rồi anh ạ chính sách ưu đãi thì các tỉnh đều giống nhau hết vâng vâng vâng em cảm ơn anh cảm ơn anh ạ em cảm ơn anh cảm ơn anh ạ",work,2,unusable,user6,2026-05-25T09:03:38.906043+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50000420251112203523_000_c01db98c-7e06-4d2d-b741-163d63754841/clone1.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user6,50000420251112203523_000_c01db98c-7e06-4d2d-b741-163d63754841/clone2.wav,50000420251112203523_000_c01db98c-7e06-4d2d-b741-163d63754841,clone2.wav,"a-lô vâng anh chiều ạ, em hoa gọi từ bên phía chăm sóc khách hàng vinfast anh ạ vâng ạ vâng em có nhận được cái yêu cầu hỗ trợ của mình liên quan đến vấn đề là đang muốn mua xe mua trả góp thì trả trả góp ý anh vâng đúng rồi bây giờ là mình đang ở thành phố thái nguyên thôi đúng không ạ? ý là thái nguyên ạ à dạ vâng nếu mà ở thái nguyên thì bây giờ em đang có nhà phân phối minh đạo thái nguyên anh ạ ở chỗ ăn cách mạng tháng tám ý minh đạo em biết ạ chỗ em xuống có mấy cây thôi à dạ vâng thế em xin phép là chuyển thông tin của mình sang cho bên phía cơ sở này để các bạn hỗ trợ tư vấn cho mình được không ạ? thế thì hình như là đang có một cái bạn cường hay bạn gì ở minh đạo hôm trước cũng đang nhắn tin với mình nhưng mà à dạ dạ vâng thế thì vâng bởi vì là cái này em cũng sẽ chuyển thông tin sang cho bên phía nhà phân phối để các bạn hỗ trợ tư vấn cho mình và cho mình lái thử xe nữa anh ạ thì là các bạn bên phía nhà phân phối sẽ hỗ trợ thế còn nếu mà các cái chính sách ưu đãi hay này ki-a thì là các tỉnh đều giống nhau hết à hay là như nào? đúng rồi đúng rồi anh ạ chính sách ưu đãi thì các tỉnh đều giống nhau hết vâng vâng vâng em cảm ơn anh cảm ơn anh ạ em cảm ơn anh cảm ơn anh ạ",work,2,unusable,user6,2026-05-25T09:03:38.906192+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50000420251112203523_000_c01db98c-7e06-4d2d-b741-163d63754841/clone2.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user5,50000420251109144005_005_d68dd06e-4f56-4507-95a7-c9c4b7dda3d6/clone2.wav,50000420251109144005_005_d68dd06e-4f56-4507-95a7-c9c4b7dda3d6,clone2.wav,nó không ở vị trí hiện tại nó đang ở ấy chị vâng mình có mua lại pin không hả chị?,work,2,unusable,user5,2026-05-26T02:56:14.060927+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50000420251109144005_005_d68dd06e-4f56-4507-95a7-c9c4b7dda3d6/clone2.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
user3,50014120251105180554_003_22ed7934-8ec3-49d4-9bf3-e6a88dc7b32f/clone6.wav,50014120251105180554_003_22ed7934-8ec3-49d4-9bf3-e6a88dc7b32f,clone6.wav,"tải các kiểu rồi đó, các thứ hết rồi xóa tải lại rồi vẫn bị vẫn hiển thị không thấy không tồn tại như vẫn hiển thị",work,2,unusable,user3,2026-05-25T08:29:08.069198+00:00,0,/kaggle/working/asr_quality_classifier/data/audio/data2/50014120251105180554_003_22ed7934-8ec3-49d4-9bf3-e6a88dc7b32f/clone6.wav,0,1,0.7421428571428571,False Positive,0.7421428571428571
